"RESULT"
"STATUS","0"
"ERROR_MSG","正常に終了しました。"
"DATE","2023-04-07T11:15:44.655+09:00"
"RESULT_INF"
"TOTAL_NUMBER","3876"
"FROM_NUMBER","1"
"TO_NUMBER","3876"
"TABLE_INF","0003459018"
"STAT_NAME","00200524","人口推計"
"GOV_ORG","00200","総務省"
"STATISTICS_NAME","人口推計 各年10月1日現在人口 平成27年国勢調査基準 統計表"
"TITLE","001","年齢（各歳）、男女別人口及び人口性比－総人口、日本人人口"
"CYCLE","年次"
"SURVEY_DATE","0"
"OPEN_DATE","2022-11-11"
"SMALL_AREA","0"
"COLLECT_AREA","該当なし"
"MAIN_CATEGORY","02","人口・世帯"
"SUB_CATEGORY","01","人口"
"OVERALL_TOTAL_NUMBER","3876"
"UPDATED_DATE","2022-11-11"
"STATISTICS_NAME_SPEC","人口推計","各年10月1日現在人口","平成27年国勢調査基準","統計表","",""
"TITLE_SPEC","","年齢（各歳）、男女別人口及び人口性比－総人口、日本人人口","","","",""
"NOTE","***","該当数値がないもの"
"NOTE","-","該当数値がないもの　"
"VALUE"
"cat01_code","男女別・性比","cat02_code","人口","cat03_code","年齢各歳","area_code","全国","time_code","時間軸（年月日現在）","unit","value","annotation"
"002","男","002","日本人人口","01039","38歳","00000","全国","1001","2017年10月1日現在","千人","804",""
"002","男","002","日本人人口","01039","38歳","00000","全国","1101","2018年10月1日現在","千人","781",""
"002","男","002","日本人人口","01039","38歳","00000","全国","1201","2019年10月1日現在","千人","747",""
"002","男","002","日本人人口","01040","39歳","00000","全国","1501","2015年10月1日現在","千人","904",""
"002","男","002","日本人人口","01040","39歳","00000","全国","901","2016年10月1日現在","千人","861",""
"002","男","002","日本人人口","01040","39歳","00000","全国","1001","2017年10月1日現在","千人","837",""
"002","男","002","日本人人口","01040","39歳","00000","全国","1101","2018年10月1日現在","千人","804",""
"002","男","002","日本人人口","01040","39歳","00000","全国","1201","2019年10月1日現在","千人","781",""
"002","男","002","日本人人口","01041","40歳","00000","全国","1501","2015年10月1日現在","千人","945",""
"002","男","002","日本人人口","01041","40歳","00000","全国","901","2016年10月1日現在","千人","904",""
"002","男","002","日本人人口","01041","40歳","00000","全国","1001","2017年10月1日現在","千人","861",""
"002","男","002","日本人人口","01041","40歳","00000","全国","1101","2018年10月1日現在","千人","836",""
"002","男","002","日本人人口","01041","40歳","00000","全国","1201","2019年10月1日現在","千人","803",""
"002","男","002","日本人人口","01042","41歳","00000","全国","1501","2015年10月1日現在","千人","999",""
"002","男","002","日本人人口","01042","41歳","00000","全国","901","2016年10月1日現在","千人","944",""
"002","男","002","日本人人口","01042","41歳","00000","全国","1001","2017年10月1日現在","千人","903",""
"002","男","002","日本人人口","01042","41歳","00000","全国","1101","2018年10月1日現在","千人","860",""
"002","男","002","日本人人口","01042","41歳","00000","全国","1201","2019年10月1日現在","千人","835",""
"002","男","002","日本人人口","01043","42歳","00000","全国","1501","2015年10月1日現在","千人","1013",""
"002","男","002","日本人人口","01043","42歳","00000","全国","901","2016年10月1日現在","千人","998",""
"002","男","002","日本人人口","01043","42歳","00000","全国","1001","2017年10月1日現在","千人","944",""
"002","男","002","日本人人口","01043","42歳","00000","全国","1101","2018年10月1日現在","千人","902",""
"002","男","002","日本人人口","01043","42歳","00000","全国","1201","2019年10月1日現在","千人","859",""
"002","男","002","日本人人口","01044","43歳","00000","全国","1501","2015年10月1日現在","千人","997",""
"002","男","002","日本人人口","01044","43歳","00000","全国","901","2016年10月1日現在","千人","1012",""
"002","男","002","日本人人口","01044","43歳","00000","全国","1001","2017年10月1日現在","千人","997",""
"002","男","002","日本人人口","01044","43歳","00000","全国","1101","2018年10月1日現在","千人","943",""
"002","男","002","日本人人口","01044","43歳","00000","全国","1201","2019年10月1日現在","千人","902",""
"002","男","002","日本人人口","01045","44歳","00000","全国","1501","2015年10月1日現在","千人","968",""
"002","男","002","日本人人口","01045","44歳","00000","全国","901","2016年10月1日現在","千人","996",""
"002","男","002","日本人人口","01045","44歳","00000","全国","1001","2017年10月1日現在","千人","1011",""
"002","男","002","日本人人口","01045","44歳","00000","全国","1101","2018年10月1日現在","千人","996",""
"002","男","002","日本人人口","01045","44歳","00000","全国","1201","2019年10月1日現在","千人","942",""
"002","男","002","日本人人口","01046","45歳","00000","全国","1501","2015年10月1日現在","千人","939",""
"002","男","002","日本人人口","01046","45歳","00000","全国","901","2016年10月1日現在","千人","967",""
"002","男","002","日本人人口","01046","45歳","00000","全国","1001","2017年10月1日現在","千人","995",""
"002","男","002","日本人人口","01046","45歳","00000","全国","1101","2018年10月1日現在","千人","1010",""
"002","男","002","日本人人口","01046","45歳","00000","全国","1201","2019年10月1日現在","千人","995",""
"002","男","002","日本人人口","01047","46歳","00000","全国","1501","2015年10月1日現在","千人","923",""
"002","男","002","日本人人口","01047","46歳","00000","全国","901","2016年10月1日現在","千人","937",""
"002","男","002","日本人人口","01047","46歳","00000","全国","1001","2017年10月1日現在","千人","966",""
"002","男","002","日本人人口","01047","46歳","00000","全国","1101","2018年10月1日現在","千人","993",""
"002","男","002","日本人人口","01047","46歳","00000","全国","1201","2019年10月1日現在","千人","1009",""
"002","男","002","日本人人口","01048","47歳","00000","全国","1501","2015年10月1日現在","千人","902",""
"002","男","002","日本人人口","01048","47歳","00000","全国","901","2016年10月1日現在","千人","922",""
"002","男","002","日本人人口","01048","47歳","00000","全国","1001","2017年10月1日現在","千人","936",""
"002","男","002","日本人人口","01048","47歳","00000","全国","1101","2018年10月1日現在","千人","964",""
"002","男","002","日本人人口","01048","47歳","00000","全国","1201","2019年10月1日現在","千人","992",""
"002","男","002","日本人人口","01049","48歳","00000","全国","1501","2015年10月1日現在","千人","902",""
"002","男","002","日本人人口","01049","48歳","00000","全国","901","2016年10月1日現在","千人","900",""
"002","男","002","日本人人口","01049","48歳","00000","全国","1001","2017年10月1日現在","千人","920",""
"002","男","002","日本人人口","01049","48歳","00000","全国","1101","2018年10月1日現在","千人","935",""
"002","男","002","日本人人口","01049","48歳","00000","全国","1201","2019年10月1日現在","千人","962",""
"002","男","002","日本人人口","01050","49歳","00000","全国","1501","2015年10月1日現在","千人","700",""
"002","男","002","日本人人口","01050","49歳","00000","全国","901","2016年10月1日現在","千人","899",""
"002","男","002","日本人人口","01050","49歳","00000","全国","1001","2017年10月1日現在","千人","899",""
"002","男","002","日本人人口","01050","49歳","00000","全国","1101","2018年10月1日現在","千人","919",""
"002","男","002","日本人人口","01050","49歳","00000","全国","1201","2019年10月1日現在","千人","933",""
"002","男","002","日本人人口","01051","50歳","00000","全国","1501","2015年10月1日現在","千人","867",""
"002","男","002","日本人人口","01051","50歳","00000","全国","901","2016年10月1日現在","千人","698",""
"002","男","002","日本人人口","01051","50歳","00000","全国","1001","2017年10月1日現在","千人","897",""
"002","男","002","日本人人口","01051","50歳","00000","全国","1101","2018年10月1日現在","千人","897",""
"002","男","002","日本人人口","01051","50歳","00000","全国","1201","2019年10月1日現在","千人","917",""
"002","男","002","日本人人口","01052","51歳","00000","全国","1501","2015年10月1日現在","千人","811",""
"002","男","002","日本人人口","01052","51歳","00000","全国","901","2016年10月1日現在","千人","865",""
"002","男","002","日本人人口","01052","51歳","00000","全国","1001","2017年10月1日現在","千人","697",""
"002","男","002","日本人人口","01052","51歳","00000","全国","1101","2018年10月1日現在","千人","895",""
"002","男","002","日本人人口","01052","51歳","00000","全国","1201","2019年10月1日現在","千人","895",""
"002","男","002","日本人人口","01053","52歳","00000","全国","1501","2015年10月1日現在","千人","790",""
"002","男","002","日本人人口","01053","52歳","00000","全国","901","2016年10月1日現在","千人","809",""
"002","男","002","日本人人口","01053","52歳","00000","全国","1001","2017年10月1日現在","千人","862",""
"002","男","002","日本人人口","01053","52歳","00000","全国","1101","2018年10月1日現在","千人","695",""
"002","男","002","日本人人口","01053","52歳","00000","全国","1201","2019年10月1日現在","千人","892",""
"002","男","002","日本人人口","01054","53歳","00000","全国","1501","2015年10月1日現在","千人","763",""
"002","男","002","日本人人口","01054","53歳","00000","全国","901","2016年10月1日現在","千人","787",""
"002","男","002","日本人人口","01054","53歳","00000","全国","1001","2017年10月1日現在","千人","807",""
"002","男","002","日本人人口","01054","53歳","00000","全国","1101","2018年10月1日現在","千人","860",""
"002","男","002","日本人人口","01054","53歳","00000","全国","1201","2019年10月1日現在","千人","693",""
"002","男","002","日本人人口","01055","54歳","00000","全国","1501","2015年10月1日現在","千人","751",""
"002","男","002","日本人人口","01055","54歳","00000","全国","901","2016年10月1日現在","千人","761",""
"002","男","002","日本人人口","01055","54歳","00000","全国","1001","2017年10月1日現在","千人","784",""
"002","男","002","日本人人口","01055","54歳","00000","全国","1101","2018年10月1日現在","千人","804",""
"002","男","002","日本人人口","01055","54歳","00000","全国","1201","2019年10月1日現在","千人","857",""
"002","男","002","日本人人口","01056","55歳","00000","全国","1501","2015年10月1日現在","千人","754",""
"002","男","002","日本人人口","01056","55歳","00000","全国","901","2016年10月1日現在","千人","748",""
"002","男","002","日本人人口","01056","55歳","00000","全国","1001","2017年10月1日現在","千人","758",""
"002","男","002","日本人人口","01056","55歳","00000","全国","1101","2018年10月1日現在","千人","782",""
"002","男","002","日本人人口","01056","55歳","00000","全国","1201","2019年10月1日現在","千人","801",""
"002","男","002","日本人人口","01057","56歳","00000","全国","1501","2015年10月1日現在","千人","768",""
"002","男","002","日本人人口","01057","56歳","00000","全国","901","2016年10月1日現在","千人","751",""
"002","男","002","日本人人口","01057","56歳","00000","全国","1001","2017年10月1日現在","千人","745",""
"002","男","002","日本人人口","01057","56歳","00000","全国","1101","2018年10月1日現在","千人","755",""
"002","男","002","日本人人口","01057","56歳","00000","全国","1201","2019年10月1日現在","千人","778",""
"002","男","002","日本人人口","01058","57歳","00000","全国","1501","2015年10月1日現在","千人","745",""
"002","男","002","日本人人口","01058","57歳","00000","全国","901","2016年10月1日現在","千人","765",""
"002","男","002","日本人人口","01058","57歳","00000","全国","1001","2017年10月1日現在","千人","748",""
"002","男","002","日本人人口","01058","57歳","00000","全国","1101","2018年10月1日現在","千人","742",""
"002","男","002","日本人人口","01058","57歳","00000","全国","1201","2019年10月1日現在","千人","751",""
"002","男","002","日本人人口","01059","58歳","00000","全国","1501","2015年10月1日現在","千人","723",""
"002","男","002","日本人人口","01059","58歳","00000","全国","901","2016年10月1日現在","千人","741",""
"002","男","002","日本人人口","01059","58歳","00000","全国","1001","2017年10月1日現在","千人","761",""
"002","男","002","日本人人口","01059","58歳","00000","全国","1101","2018年10月1日現在","千人","744",""
"002","男","002","日本人人口","01059","58歳","00000","全国","1201","2019年10月1日現在","千人","738",""
"002","男","002","日本人人口","01060","59歳","00000","全国","1501","2015年10月1日現在","千人","759",""
"002","男","002","日本人人口","01060","59歳","00000","全国","901","2016年10月1日現在","千人","719",""
"002","男","002","日本人人口","01060","59歳","00000","全国","1001","2017年10月1日現在","千人","737",""
"002","男","002","日本人人口","01060","59歳","00000","全国","1101","2018年10月1日現在","千人","757",""
"002","男","002","日本人人口","01060","59歳","00000","全国","1201","2019年10月1日現在","千人","740",""
"002","男","002","日本人人口","01061","60歳","00000","全国","1501","2015年10月1日現在","千人","784",""
"002","男","002","日本人人口","01061","60歳","00000","全国","901","2016年10月1日現在","千人","754",""
"002","男","002","日本人人口","01061","60歳","00000","全国","1001","2017年10月1日現在","千人","715",""
"002","男","002","日本人人口","01061","60歳","00000","全国","1101","2018年10月1日現在","千人","732",""
"002","男","002","日本人人口","01061","60歳","00000","全国","1201","2019年10月1日現在","千人","752",""
"002","男","002","日本人人口","01062","61歳","00000","全国","1501","2015年10月1日現在","千人","781",""
"002","男","002","日本人人口","01062","61歳","00000","全国","901","2016年10月1日現在","千人","779",""
"002","男","002","日本人人口","01062","61歳","00000","全国","1001","2017年10月1日現在","千人","749",""
"002","男","002","日本人人口","01062","61歳","00000","全国","1101","2018年10月1日現在","千人","710",""
"002","男","002","日本人人口","01062","61歳","00000","全国","1201","2019年10月1日現在","千人","728",""
"002","男","002","日本人人口","01063","62歳","00000","全国","1501","2015年10月1日現在","千人","826",""
"002","男","002","日本人人口","01063","62歳","00000","全国","901","2016年10月1日現在","千人","775",""
"002","男","002","日本人人口","01063","62歳","00000","全国","1001","2017年10月1日現在","千人","773",""
"002","男","002","日本人人口","01063","62歳","00000","全国","1101","2018年10月1日現在","千人","744",""
"002","男","002","日本人人口","01063","62歳","00000","全国","1201","2019年10月1日現在","千人","705",""
"002","男","002","日本人人口","01064","63歳","00000","全国","1501","2015年10月1日現在","千人","871",""
"002","男","002","日本人人口","01064","63歳","00000","全国","901","2016年10月1日現在","千人","819",""
"002","男","002","日本人人口","01064","63歳","00000","全国","1001","2017年10月1日現在","千人","769",""
"002","男","002","日本人人口","01064","63歳","00000","全国","1101","2018年10月1日現在","千人","767",""
"002","男","002","日本人人口","01064","63歳","00000","全国","1201","2019年10月1日現在","千人","738",""
"002","男","002","日本人人口","01065","64歳","00000","全国","1501","2015年10月1日現在","千人","919",""
"002","男","002","日本人人口","01065","64歳","00000","全国","901","2016年10月1日現在","千人","863",""
"002","男","002","日本人人口","01065","64歳","00000","全国","1001","2017年10月1日現在","千人","812",""
"002","男","002","日本人人口","01065","64歳","00000","全国","1101","2018年10月1日現在","千人","762",""
"002","男","002","日本人人口","01065","64歳","00000","全国","1201","2019年10月1日現在","千人","760",""
"002","男","002","日本人人口","01066","65歳","00000","全国","1501","2015年10月1日現在","千人","981",""
"002","男","002","日本人人口","01066","65歳","00000","全国","901","2016年10月1日現在","千人","909",""
"002","男","002","日本人人口","01066","65歳","00000","全国","1001","2017年10月1日現在","千人","854",""
"002","男","002","日本人人口","01066","65歳","00000","全国","1101","2018年10月1日現在","千人","804",""
"002","男","002","日本人人口","01066","65歳","00000","全国","1201","2019年10月1日現在","千人","755",""
"002","男","002","日本人人口","01067","66歳","00000","全国","1501","2015年10月1日現在","千人","1068",""
"002","男","002","日本人人口","01067","66歳","00000","全国","901","2016年10月1日現在","千人","969",""
"002","男","002","日本人人口","01067","66歳","00000","全国","1001","2017年10月1日現在","千人","899",""
"002","男","002","日本人人口","01067","66歳","00000","全国","1101","2018年10月1日現在","千人","845",""
"002","男","002","日本人人口","01067","66歳","00000","全国","1201","2019年10月1日現在","千人","795",""
"002","男","002","日本人人口","01068","67歳","00000","全国","1501","2015年10月1日現在","千人","1051",""
"002","男","002","日本人人口","01068","67歳","00000","全国","901","2016年10月1日現在","千人","1055",""
"002","男","002","日本人人口","01068","67歳","00000","全国","1001","2017年10月1日現在","千人","957",""
"002","男","002","日本人人口","01068","67歳","00000","全国","1101","2018年10月1日現在","千人","888",""
"002","男","002","日本人人口","01068","67歳","00000","全国","1201","2019年10月1日現在","千人","835",""
"002","男","002","日本人人口","01069","68歳","00000","全国","1501","2015年10月1日現在","千人","991",""
"002","男","002","日本人人口","01069","68歳","00000","全国","901","2016年10月1日現在","千人","1036",""
"002","男","002","日本人人口","01069","68歳","00000","全国","1001","2017年10月1日現在","千人","1041",""
"002","男","002","日本人人口","01069","68歳","00000","全国","1101","2018年10月1日現在","千人","944",""
"002","男","002","日本人人口","01069","68歳","00000","全国","1201","2019年10月1日現在","千人","876",""
"002","男","002","日本人人口","01070","69歳","00000","全国","1501","2015年10月1日現在","千人","609",""
"002","男","002","日本人人口","01070","69歳","00000","全国","901","2016年10月1日現在","千人","976",""
"002","男","002","日本人人口","01070","69歳","00000","全国","1001","2017年10月1日現在","千人","1021",""
"002","男","002","日本人人口","01070","69歳","00000","全国","1101","2018年10月1日現在","千人","1026",""
"002","男","002","日本人人口","01070","69歳","00000","全国","1201","2019年10月1日現在","千人","930",""
"002","男","002","日本人人口","01071","70歳","00000","全国","1501","2015年10月1日現在","千人","642",""
"002","男","002","日本人人口","01071","70歳","00000","全国","901","2016年10月1日現在","千人","599",""
"002","男","002","日本人人口","01071","70歳","00000","全国","1001","2017年10月1日現在","千人","961",""
"002","男","002","日本人人口","01071","70歳","00000","全国","1101","2018年10月1日現在","千人","1004",""
"002","男","002","日本人人口","01071","70歳","00000","全国","1201","2019年10月1日現在","千人","1009",""
"002","男","002","日本人人口","01072","71歳","00000","全国","1501","2015年10月1日現在","千人","771",""
"002","男","002","日本人人口","01072","71歳","00000","全国","901","2016年10月1日現在","千人","630",""
"002","男","002","日本人人口","01072","71歳","00000","全国","1001","2017年10月1日現在","千人","588",""
"002","男","002","日本人人口","01072","71歳","00000","全国","1101","2018年10月1日現在","千人","944",""
"002","男","002","日本人人口","01072","71歳","00000","全国","1201","2019年10月1日現在","千人","987",""
"002","男","002","日本人人口","01073","72歳","00000","全国","1501","2015年10月1日現在","千人","738",""
"002","男","002","日本人人口","01073","72歳","00000","全国","901","2016年10月1日現在","千人","756",""
"002","男","002","日本人人口","01073","72歳","00000","全国","1001","2017年10月1日現在","千人","618",""
"002","男","002","日本人人口","01073","72歳","00000","全国","1101","2018年10月1日現在","千人","576",""
"002","男","002","日本人人口","01073","72歳","00000","全国","1201","2019年10月1日現在","千人","926",""
"002","男","002","日本人人口","01074","73歳","00000","全国","1501","2015年10月1日現在","千人","746",""
"002","男","002","日本人人口","01074","73歳","00000","全国","901","2016年10月1日現在","千人","722",""
"002","男","002","日本人人口","01074","73歳","00000","全国","1001","2017年10月1日現在","千人","740",""
"002","男","002","日本人人口","01074","73歳","00000","全国","1101","2018年10月1日現在","千人","604",""
"002","男","002","日本人人口","01074","73歳","00000","全国","1201","2019年10月1日現在","千人","564",""
"002","男","002","日本人人口","01075","74歳","00000","全国","1501","2015年10月1日現在","千人","712",""
"002","男","002","日本人人口","01075","74歳","00000","全国","901","2016年10月1日現在","千人","728",""
"002","男","002","日本人人口","01075","74歳","00000","全国","1001","2017年10月1日現在","千人","705",""
"002","男","002","日本人人口","01075","74歳","00000","全国","1101","2018年10月1日現在","千人","722",""
"002","男","002","日本人人口","01075","74歳","00000","全国","1201","2019年10月1日現在","千人","590",""
"002","男","002","日本人人口","01076","75歳","00000","全国","1501","2015年10月1日現在","千人","633",""
"002","男","002","日本人人口","01076","75歳","00000","全国","901","2016年10月1日現在","千人","694",""
"002","男","002","日本人人口","01076","75歳","00000","全国","1001","2017年10月1日現在","千人","710",""
"002","男","002","日本人人口","01076","75歳","00000","全国","1101","2018年10月1日現在","千人","687",""
"002","男","002","日本人人口","01076","75歳","00000","全国","1201","2019年10月1日現在","千人","704",""
"002","男","002","日本人人口","01077","76歳","00000","全国","1501","2015年10月1日現在","千人","537",""
"002","男","002","日本人人口","01077","76歳","00000","全国","901","2016年10月1日現在","千人","615",""
"002","男","002","日本人人口","01077","76歳","00000","全国","1001","2017年10月1日現在","千人","675",""
"002","男","002","日本人人口","01077","76歳","00000","全国","1101","2018年10月1日現在","千人","690",""
"002","男","002","日本人人口","01077","76歳","00000","全国","1201","2019年10月1日現在","千人","668",""
"002","男","002","日本人人口","01078","77歳","00000","全国","1501","2015年10月1日現在","千人","555",""
"002","男","002","日本人人口","01078","77歳","00000","全国","901","2016年10月1日現在","千人","520",""
"002","男","002","日本人人口","01078","77歳","00000","全国","1001","2017年10月1日現在","千人","596",""
"002","男","002","日本人人口","01078","77歳","00000","全国","1101","2018年10月1日現在","千人","654",""
"002","男","002","日本人人口","01078","77歳","00000","全国","1201","2019年10月1日現在","千人","669",""
"002","男","002","日本人人口","01079","78歳","00000","全国","1501","2015年10月1日現在","千人","551",""
"002","男","002","日本人人口","01079","78歳","00000","全国","901","2016年10月1日現在","千人","535",""
"002","男","002","日本人人口","01079","78歳","00000","全国","1001","2017年10月1日現在","千人","502",""
"002","男","002","日本人人口","01079","78歳","00000","全国","1101","2018年10月1日現在","千人","575",""
"002","男","002","日本人人口","01079","78歳","00000","全国","1201","2019年10月1日現在","千人","632",""
"002","男","002","日本人人口","01080","79歳","00000","全国","1501","2015年10月1日現在","千人","530",""
"002","男","002","日本人人口","01080","79歳","00000","全国","901","2016年10月1日現在","千人","529",""
"002","男","002","日本人人口","01080","79歳","00000","全国","1001","2017年10月1日現在","千人","515",""
"002","男","002","日本人人口","01080","79歳","00000","全国","1101","2018年10月1日現在","千人","483",""
"002","男","002","日本人人口","01080","79歳","00000","全国","1201","2019年10月1日現在","千人","553",""
"002","男","002","日本人人口","01081","80歳","00000","全国","1501","2015年10月1日現在","千人","481",""
"002","男","002","日本人人口","01081","80歳","00000","全国","901","2016年10月1日現在","千人","507",""
"002","男","002","日本人人口","01081","80歳","00000","全国","1001","2017年10月1日現在","千人","506",""
"002","男","002","日本人人口","01081","80歳","00000","全国","1101","2018年10月1日現在","千人","492",""
"002","男","002","日本人人口","01081","80歳","00000","全国","1201","2019年10月1日現在","千人","462",""
"002","男","002","日本人人口","01082","81歳","00000","全国","1501","2015年10月1日現在","千人","431",""
"002","男","002","日本人人口","01082","81歳","00000","全国","901","2016年10月1日現在","千人","457",""
"002","男","002","日本人人口","01082","81歳","00000","全国","1001","2017年10月1日現在","千人","482",""
"002","男","002","日本人人口","01082","81歳","00000","全国","1101","2018年10月1日現在","千人","482",""
"002","男","002","日本人人口","01082","81歳","00000","全国","1201","2019年10月1日現在","千人","468",""
"002","男","002","日本人人口","01083","82歳","00000","全国","1501","2015年10月1日現在","千人","404",""
"002","男","002","日本人人口","01083","82歳","00000","全国","901","2016年10月1日現在","千人","406",""
"002","男","002","日本人人口","01083","82歳","00000","全国","1001","2017年10月1日現在","千人","432",""
"002","男","002","日本人人口","01083","82歳","00000","全国","1101","2018年10月1日現在","千人","455",""
"002","男","002","日本人人口","01083","82歳","00000","全国","1201","2019年10月1日現在","千人","456",""
"002","男","002","日本人人口","01084","83歳","00000","全国","1501","2015年10月1日現在","千人","368",""
"002","男","002","日本人人口","01084","83歳","00000","全国","901","2016年10月1日現在","千人","378",""
"002","男","002","日本人人口","01084","83歳","00000","全国","1001","2017年10月1日現在","千人","381",""
"002","男","002","日本人人口","01084","83歳","00000","全国","1101","2018年10月1日現在","千人","405",""
"002","男","002","日本人人口","01084","83歳","00000","全国","1201","2019年10月1日現在","千人","427",""
"002","男","002","日本人人口","01085","84歳","00000","全国","1501","2015年10月1日現在","千人","326",""
"002","男","002","日本人人口","01085","84歳","00000","全国","901","2016年10月1日現在","千人","341",""
"002","男","002","日本人人口","01085","84歳","00000","全国","1001","2017年10月1日現在","千人","350",""
"002","男","002","日本人人口","01085","84歳","00000","全国","1101","2018年10月1日現在","千人","354",""
"002","男","002","日本人人口","01085","84歳","00000","全国","1201","2019年10月1日現在","千人","377",""
"002","男","002","日本人人口","01086","85歳","00000","全国","1501","2015年10月1日現在","千人","280",""
"002","男","002","日本人人口","01086","85歳","00000","全国","901","2016年10月1日現在","千人","299",""
"002","男","002","日本人人口","01086","85歳","00000","全国","1001","2017年10月1日現在","千人","314",""
"002","男","002","日本人人口","01086","85歳","00000","全国","1101","2018年10月1日現在","千人","323",""
"002","男","002","日本人人口","01086","85歳","00000","全国","1201","2019年10月1日現在","千人","327",""
"002","男","002","日本人人口","01087","86歳","00000","全国","1501","2015年10月1日現在","千人","245",""
"002","男","002","日本人人口","01087","86歳","00000","全国","901","2016年10月1日現在","千人","254",""
"002","男","002","日本人人口","01087","86歳","00000","全国","1001","2017年10月1日現在","千人","272",""
"002","男","002","日本人人口","01087","86歳","00000","全国","1101","2018年10月1日現在","千人","285",""
"002","男","002","日本人人口","01087","86歳","00000","全国","1201","2019年10月1日現在","千人","294",""
"002","男","002","日本人人口","01088","87歳","00000","全国","1501","2015年10月1日現在","千人","212",""
"002","男","002","日本人人口","01088","87歳","00000","全国","901","2016年10月1日現在","千人","220",""
"002","男","002","日本人人口","01088","87歳","00000","全国","1001","2017年10月1日現在","千人","228",""
"002","男","002","日本人人口","01088","87歳","00000","全国","1101","2018年10月1日現在","千人","244",""
"002","男","002","日本人人口","01088","87歳","00000","全国","1201","2019年10月1日現在","千人","257",""
"002","男","002","日本人人口","01089","88歳","00000","全国","1501","2015年10月1日現在","千人","179",""
"002","男","002","日本人人口","01089","88歳","00000","全国","901","2016年10月1日現在","千人","188",""
"002","男","002","日本人人口","01089","88歳","00000","全国","1001","2017年10月1日現在","千人","194",""
"002","男","002","日本人人口","01089","88歳","00000","全国","1101","2018年10月1日現在","千人","201",""
"002","男","002","日本人人口","01089","88歳","00000","全国","1201","2019年10月1日現在","千人","217",""
"002","男","002","日本人人口","01090","89歳","00000","全国","1501","2015年10月1日現在","千人","149",""
"002","男","002","日本人人口","01090","89歳","00000","全国","901","2016年10月1日現在","千人","156",""
"002","男","002","日本人人口","01090","89歳","00000","全国","1001","2017年10月1日現在","千人","163",""
"002","男","002","日本人人口","01090","89歳","00000","全国","1101","2018年10月1日現在","千人","169",""
"002","男","002","日本人人口","01090","89歳","00000","全国","1201","2019年10月1日現在","千人","176",""
"002","男","002","日本人人口","01091","90歳","00000","全国","1501","2015年10月1日現在","千人","114",""
"002","男","002","日本人人口","01091","90歳","00000","全国","901","2016年10月1日現在","千人","128",""
"002","男","002","日本人人口","01091","90歳","00000","全国","1001","2017年10月1日現在","千人","134",""
"002","男","002","日本人人口","01091","90歳","00000","全国","1101","2018年10月1日現在","千人","140",""
"002","男","002","日本人人口","01091","90歳","00000","全国","1201","2019年10月1日現在","千人","145",""
"002","男","002","日本人人口","01092","91歳","00000","全国","1501","2015年10月1日現在","千人","85",""
"002","男","002","日本人人口","01092","91歳","00000","全国","901","2016年10月1日現在","千人","96",""
"002","男","002","日本人人口","01092","91歳","00000","全国","1001","2017年10月1日現在","千人","107",""
"002","男","002","日本人人口","01092","91歳","00000","全国","1101","2018年10月1日現在","千人","113",""
"002","男","002","日本人人口","01092","91歳","00000","全国","1201","2019年10月1日現在","千人","118",""
"002","男","002","日本人人口","01093","92歳","00000","全国","1501","2015年10月1日現在","千人","61",""
"002","男","002","日本人人口","01093","92歳","00000","全国","901","2016年10月1日現在","千人","70",""
"002","男","002","日本人人口","01093","92歳","00000","全国","1001","2017年10月1日現在","千人","79",""
"002","男","002","日本人人口","01093","92歳","00000","全国","1101","2018年10月1日現在","千人","89",""
"002","男","002","日本人人口","01093","92歳","00000","全国","1201","2019年10月1日現在","千人","94",""
"002","男","002","日本人人口","01094","93歳","00000","全国","1501","2015年10月1日現在","千人","44",""
"002","男","002","日本人人口","01094","93歳","00000","全国","901","2016年10月1日現在","千人","49",""
"002","男","002","日本人人口","01094","93歳","00000","全国","1001","2017年10月1日現在","千人","56",""
"002","男","002","日本人人口","01094","93歳","00000","全国","1101","2018年10月1日現在","千人","64",""
"002","男","002","日本人人口","01094","93歳","00000","全国","1201","2019年10月1日現在","千人","73",""
"002","男","002","日本人人口","01095","94歳","00000","全国","1501","2015年10月1日現在","千人","32",""
"002","男","002","日本人人口","01095","94歳","00000","全国","901","2016年10月1日現在","千人","34",""
"002","男","002","日本人人口","01095","94歳","00000","全国","1001","2017年10月1日現在","千人","39",""
"002","男","002","日本人人口","01095","94歳","00000","全国","1101","2018年10月1日現在","千人","44",""
"002","男","002","日本人人口","01095","94歳","00000","全国","1201","2019年10月1日現在","千人","50",""
"002","男","002","日本人人口","01096","95歳","00000","全国","1501","2015年10月1日現在","千人","25",""
"002","男","002","日本人人口","01096","95歳","00000","全国","901","2016年10月1日現在","千人","25",""
"002","男","002","日本人人口","01096","95歳","00000","全国","1001","2017年10月1日現在","千人","26",""
"002","男","002","日本人人口","01096","95歳","00000","全国","1101","2018年10月1日現在","千人","30",""
"002","男","002","日本人人口","01096","95歳","00000","全国","1201","2019年10月1日現在","千人","35",""
"002","男","002","日本人人口","01097","96歳","00000","全国","1501","2015年10月1日現在","千人","15",""
"002","男","002","日本人人口","01097","96歳","00000","全国","901","2016年10月1日現在","千人","18",""
"002","男","002","日本人人口","01097","96歳","00000","全国","1001","2017年10月1日現在","千人","18",""
